JobTitle,Company,Location,PostDate,Summary,JobUrl
biologist,Sunnybrook Research Institute,"Remote in Toronto, ON","Posted
Posted 30+ days ago","Conduct biostatistical data analysis using computer modelling techniques.
Supervise biological technologists and technicians and other scientists.",https://ca.indeed.com/rc/clk?jk=dc562d2f4e568e05&fccid=180902bba4d2d390&vjs=3
Applications Support Analyst,Citi,"Mississauga, ON","Posted
Posted 23 days ago","Applies analytical thinking and knowledge of data analysis tools and methodologies.
Applies professional judgment when interpreting data and results.",https://ca.indeed.com/rc/clk?jk=4dab7867f7087302&fccid=5bcd1ef0a7f4fb99&vjs=3
"Data Engineer - GCP, Omnia AI",Deloitte,Ontario,"Posted
Posted 30+ days ago","You will play an active role throughout the entire engagement cycle, specializing in technical data solutions including data integration, data warehousing,…",https://ca.indeed.com/rc/clk?jk=ca37ccb12feeed09&fccid=9e215d88a6b33622&vjs=3
"Analyst, Capital Markets",EY,"Remote in Toronto, ON","Posted
Posted 30+ days ago","Synthesize research information such as comparable company and precedent transactions to be used in modeling, competitive analysis, industry analysis,…",https://ca.indeed.com/rc/clk?jk=800ff21ab2cdf97b&fccid=1544766d4c2915b0&vjs=3
Financial Planning & Analysis Manager,Thinkific,"Remote in Vancouver, BC","Posted
Posted 2 days ago","You might also have experience working with SQL and a data warehouse.
A passion for data, models, forecasting and finding out the ""why"".",https://ca.indeed.com/rc/clk?jk=31f5fef21bc74423&fccid=d699314cf8d706e3&vjs=3
"Senior Consultant, Business Transformation Office",Deloitte,"Toronto, ON","Posted
Posted 30+ days ago","Work with various teams to perform the necessary level of business analysis on complex issues, conduct assessments, collect / analyze / report business data,…",https://ca.indeed.com/rc/clk?jk=ed1bb438701118fb&fccid=9e215d88a6b33622&vjs=3
Data Scientist,Purolator,"Mississauga, ON","Posted
Posted 21 days ago","Pre-process structured and unstructured data including data cleaning, and validating data integrity for analysis and modelling.",https://ca.indeed.com/rc/clk?jk=d0cdb635d2b46459&fccid=2d41d5ad36e5177e&vjs=3
Legislative Researcher,United Conservative Caucus,Canada,"Posted
Posted 30+ days ago","Experience delivering research and analysis in one or more of the following areas: Quantitative research, Qualitative research, Policy analysis, Statistical…",https://ca.indeed.com/rc/clk?jk=53116aec736dadef&fccid=05de5aaf00ba6209&vjs=3
Intermediate Data Analytics & Integration Developer,AIG,"Toronto, ON","Posted
Posted 30+ days ago","Building robust, fault tolerant data processes.
Working with IT colleagues to understand and document available data sources and their integrations.",https://ca.indeed.com/rc/clk?jk=414d1f572771391d&fccid=9a92a4bf81326e1e&vjs=3
Advanced Technology and Research Intern/Co-op (January - Apr...,Arup,"Toronto, ON","Posted
Posted 30+ days ago","Blast and impact design and analysis.
Coursework in probability and statistics, or data science.
Perform and report linear and non-linear, static and dynamic…",https://ca.indeed.com/rc/clk?jk=9149a8111eeee420&fccid=38c0d5e4f2a99768&vjs=3
Environmental Data Analyst,Teck Resources Limited,"Sparwood, BC","Posted
Posted 9 days ago","Solid experience in data flow and applying data quality standards.
Familiarity with Business Intelligence tools such as MS Power BI for data analysis and…",https://ca.indeed.com/rc/clk?jk=43a8ec3b851c294f&fccid=3b3560e05dbdfdeb&vjs=3
"Business Intelligence Analyst - Toronto, ON",FCM,"Hybrid remote in Toronto, ON","Posted
Posted 30+ days ago","Adhoc analysis of business data.
Integrate data from various sources to produce requested or required data elements.
Strong experience with DAX language.",https://ca.indeed.com/rc/clk?jk=fa2931adfa8611dc&fccid=249dc1a2c75a0223&vjs=3
Business Consultant - Data Operations and Analytics,TELUS,"Calgary, AB
+2 locations","Posted
Posted 27 days ago","You are able to look at a problem from 100,000 feet, see it’s macro impact, and at the same time be able to dig into a large pile of data to develop your…",https://ca.indeed.com/rc/clk?jk=febd167231d23304&fccid=ed81336789a877c2&vjs=3
Data Architect Microsoft Azure,VanHack,"Vancouver, BC","Posted
Posted 30+ days ago","5+ years of proven experience with data architecture and data engineering.
Experience with data platform architecture, deployment and data migration on the…",https://ca.indeed.com/rc/clk?jk=f49583c43673fed0&fccid=f8fbba464b3e527e&vjs=3
"Program Manager, Autodesk Data and Process Management",Autodesk,"Toronto, ON","Posted
Today",The Data and Process Management team at Autodesk is looking for a Program Manager to deliver on the convergence of data and process across the product…,https://ca.indeed.com/rc/clk?jk=afce41f60f534485&fccid=7136762d065a5ad7&vjs=3
Project Accountant (New Grad),Ledcor,"Remote in Calgary, AB
+1 location","Posted
Posted 27 days ago","0-2 years of related accounting or analysis experience.
Project specific reporting and analysis for internal and external clients.",https://ca.indeed.com/rc/clk?jk=1c216ac19b3034bd&fccid=858565e37a126a9f&vjs=3
recruiting manager,Smoking Gun Interactive Inc.,"Remote in Vancouver, BC","Posted
Posted 3 days ago","Oversee the analysis of employee data and information.
Establish and implement policies and procedures.
Train, direct and motivate staff.",https://ca.indeed.com/rc/clk?jk=0fe33c6a490af797&fccid=1e2ad3b4598ec7a8&vjs=3
Senior Business Data Analyst,Canadian National Railway,"Brampton, ON","Posted
Posted 1 day ago","Ensure data quality and data integrity in published analytics.
Organize database of test data and create trend analysis charts and metrics.",https://ca.indeed.com/rc/clk?jk=1e3f7868e517cc29&fccid=e396b9cc28927095&vjs=3
"project manager, construction",Graham Management Services LP,"Calgary, AB","Posted
Posted 21 days ago","Oversee the analysis of data and information.
Commercial and/or industrial construction.
Plan and prepare construction schedules and milestones and monitor…",https://ca.indeed.com/rc/clk?jk=756edf02d97083d3&fccid=3d83e3f2ab146e72&vjs=3
ATL - 2023 Field Services Graduate Leadership Program - Gene...,Bell Canada,"Halifax, NS","Posted
Posted 30+ days ago","You have an interest in operations management and data analysis.
You will complete rotations where you will learn how we plan our operations, lead strategic…",https://ca.indeed.com/rc/clk?jk=433755b81085264d&fccid=0539c14774e3fbb6&vjs=3
Continuous Improvement Coordinator,Ledcor,"Calgary, AB
+4 locations","Posted
Today","Identify key highlights and any data that requires attention.
Your analytical mindset and creativity will consolidate and interpret the data of the metrics of…",https://ca.indeed.com/rc/clk?jk=8f8d7fdc0182fd78&fccid=858565e37a126a9f&vjs=3
Research Assistant,University of Alberta,"Remote in Edmonton, AB","Posted
Posted 6 days ago",The Research Assistants’ primary purpose is to assist with the collection and analysis of qualitative data for an ongoing study of experiences of Indigenous…,https://ca.indeed.com/rc/clk?jk=f5e557610cd429db&fccid=09ac3ce4d9d271d1&vjs=3
Data Analyst Full Time,Mucci Farms,Canada,"Posted
Posted 30+ days ago","Extend the Data Warehouse with data from new sources, applying: data lineage analysis; SQL schema DDL design; and business model and content development.",https://ca.indeed.com/rc/clk?jk=ccc9e768e8759db6&fccid=26726b297c0663e1&vjs=3
"research scientist, physics",Sunnybrook Research Institute,"Toronto, ON","Posted
Posted 3 days ago","Carry out analysis of research data and prepare research reports.
Design and conduct research in experimental and theoretical physics.",https://ca.indeed.com/rc/clk?jk=227a4bb5eb430234&fccid=180902bba4d2d390&vjs=3
production engineering manager,Canada Steel Works Ltd,"Edmonton, AB","Posted
Posted 7 days ago","Oversee the analysis of data and information.
Plan and control budget and expenditures.
Establish and implement policies and procedures for engineering work.",https://ca.indeed.com/rc/clk?jk=450b8208625811ba&fccid=bdd9817480e06ab3&vjs=3
People Operations Specialist,Change.org,Remote,"Posted
Posted 13 days ago","Manage complex data sets and create formulas to support data reporting.
*Area Expertise - *You have the technical expertise and knowledge to support payroll,…",https://ca.indeed.com/rc/clk?jk=4eb0241d92ec74d5&fccid=3433aab0a6573d98&vjs=3
"Manager, Product Management",Samsung Electronics,"Hybrid remote in Mississauga, ON","Posted
Posted 8 days ago","Perform business analysis including research industry trends and consumer preference, provide monthly management reporting for spend, profit, share with…",https://ca.indeed.com/rc/clk?jk=15f44e439e4f10a6&fccid=da3c7fed78dd1607&vjs=3
"Test Engineer Junior, P1 – Operations",General Dynamics Missions Systems-Canada,"Ottawa, ON","Posted
Posted 30+ days ago","Strong problem solving and root cause analysis skills;
In particular, the successful candidate shall drive the continuous improvement of production test yields…",https://ca.indeed.com/rc/clk?jk=28114b0140e425f3&fccid=382dee2cfe0ba124&vjs=3
"Senior Manager, AML Data",Scotiabank,"Toronto, ON","Posted
Posted 1 day ago","Extensive experience (+7 years) working with various types of data and conducting data analysis, data mapping and transformation and data solution…",https://ca.indeed.com/rc/clk?jk=c9f3cec24f071d86&fccid=3002307a9e5b4706&vjs=3
Business Process & Data Analyst,University Health Network,"Toronto, ON","Posted
Today","Proficient in data sourcing, predictive analytics, modeling, simulation and data visualization software.
Determining business insights and opportunities through…",https://ca.indeed.com/rc/clk?jk=6d62e0fa0bd3854c&fccid=2bef55e014d470c4&vjs=3
"Senior Manager, Information Management & Data Analytics",KPMG,"Calgary, AB
+1 location","Posted
Posted 5 days ago",The data intelligence and engineering team helps organizations to utilize data by supporting data-informed decision-making with the development and…,https://ca.indeed.com/rc/clk?jk=0e01148602320201&fccid=2dd390c3a48a7ed0&vjs=3
DevOps Data Privacy Director,AstraZeneca,"Mississauga, ON","Posted
Posted 14 days ago","Act as a subject matter expert in the domain of data privacy, data security, data retention and data integrity of clinical data.",https://ca.indeed.com/rc/clk?jk=7db89d4231f377c4&fccid=003656df63cede32&vjs=3
marketing manager,ON-MARS IMMIGRATION INC.,"Remote in North York, ON","Posted
Posted 8 days ago","Mapping and data visualization software.
Hire, train, direct and motivate staff.
Plan and control budget and expenditures.",https://ca.indeed.com/rc/clk?jk=9cf47efd98f104d2&fccid=dd616958bd9ddc12&vjs=3
"Research Computing Specialist, ARC",University of British Columbia,"Vancouver, BC","Posted
Today","Large scale research data management experience.
Leads consultations, delivers specialized training, and advises researchers on various aspects of computational…",https://ca.indeed.com/rc/clk?jk=45b126f521f95b42&fccid=462e6068c17c7702&vjs=3
"Maintenance Data Analysis, Reliability Analyst",Bombardier,"Dorval, QC","Posted
Posted 30+ days ago","You have five (5) years of experience with reliability analysis in the aerospace industry preferably.
Perform in depth analysis on aircraft, systems and…",https://ca.indeed.com/rc/clk?jk=4c075d3a495d0407&fccid=b3f8eab3b50969f8&vjs=3
information systems manager,Antar Consulting Inc.,"Remote in Toronto, ON","Posted
Posted 30 days ago","Establish and implement policies and procedures for information systems.
Authorize the development of specifications for products or services.",https://ca.indeed.com/rc/clk?jk=853f20eefbe3c903&fccid=8491cd5db7eb6ca0&vjs=3
Marketing Analyst (12 month contract),Penguin Random House Canada Limited,"Remote in Toronto, ON","Posted
Posted 13 days ago","Demonstrated marketing analytics experience, including visualization and interpretation of marketing data.
Reporting to and working closely with the Director of…",https://ca.indeed.com/rc/clk?jk=bf4e1c525a2f4b95&fccid=2e55c073eaa56262&vjs=3
Reporting and Performance Management Officer,NSERC,"Remote in Ottawa, ON","Posted
Posted 2 days ago","Working with data and numbers.
Identification and analysis of client needs.
Sound experience in maintaining databases and extracting data from large corporate…",https://ca.indeed.com/rc/clk?jk=ee08fb493617e88f&fccid=10a1b43a1b88fc78&vjs=3
Software Intern,Marvell,"Hybrid remote in Ottawa, ON","Posted
Posted 30+ days ago","Lab debugging (Failure analysis, root cause).
Understanding of fundamental Networking from the OSI model, with emphasis on the PHY up to the data lInk level.",https://ca.indeed.com/rc/clk?jk=51aab6630f96791b&fccid=db037f7557a1966e&vjs=3
Database Developer,Intrado,"Toronto, ON
+1 location","Posted
Posted 13 days ago",Develop database schemas to ensure rapid implementation of mass data change requests and complex report/data extraction requests making sure the impact on…,https://ca.indeed.com/rc/clk?jk=49411223e90b8421&fccid=9bc477da0d01ed51&vjs=3
Advisor Business Analysis – Functional Support,Enbridge,"Hybrid remote in Chatham-Kent, ON","Posted
Posted 6 days ago","Co-ordinate change management Planning and Impact analysis.
Develop test scripts and test data with the possibility of some test execution.",https://ca.indeed.com/rc/clk?jk=cc7ed74da20b8e44&fccid=221c64eea0d34f50&vjs=3
Principal Clinical Data Scientist,Syneos Health,"Saskatoon, SK","Posted
Posted 2 days ago",Ensures the required data elements and corresponding data quality oversight steps are identified to support the defined study analysis.,https://ca.indeed.com/rc/clk?jk=fe9b3dce05321656&fccid=772a1485bbbe4156&vjs=3
